file_name,foreground_label,background_label,position_x,position_y
27157.png,7,98,13,40
27158.png,5,27,23,10
27159.png,5,90,124,20
27160.png,9,87,33,188
27161.png,7,87,190,161
27162.png,9,30,157,6
27163.png,2,7,46,135
27164.png,6,81,13,120
27165.png,3,23,96,148
27166.png,4,70,38,124
27167.png,4,78,8,167
27168.png,9,90,70,159
27169.png,2,49,114,87
27170.png,0,26,19,125
27171.png,8,21,128,88
27172.png,7,81,155,62
27173.png,4,61,179,149
27174.png,1,99,101,101
27175.png,0,56,21,149
27176.png,0,21,96,29
27177.png,6,100,20,106
27178.png,1,30,113,79
27179.png,0,62,159,97
27180.png,4,98,10,100
27181.png,4,83,162,138
27182.png,7,79,27,169
27183.png,6,15,124,115
27184.png,9,10,2,88
27185.png,2,0,124,116
27186.png,2,41,8,72
27187.png,7,28,48,128
27188.png,5,65,110,97
27189.png,7,78,79,121
27190.png,9,53,69,69
27191.png,2,10,182,92
27192.png,2,21,70,10
27193.png,4,2,127,21
27194.png,1,96,110,139
27195.png,1,7,71,179
27196.png,9,85,49,103
27197.png,2,41,131,106
27198.png,9,95,164,86
27199.png,4,2,121,105
27200.png,1,76,41,41
27201.png,2,49,133,133
27202.png,0,88,35,139
27203.png,3,74,107,19
27204.png,2,65,85,146
27205.png,4,43,146,55
27206.png,4,19,119,52
27207.png,5,87,95,133
27208.png,3,34,123,17
27209.png,3,81,128,172
27210.png,3,10,181,97
27211.png,0,1,155,139
27212.png,3,80,93,113
27213.png,4,86,98,125
27214.png,4,9,30,167
27215.png,1,37,129,139
27216.png,0,56,6,118
27217.png,7,0,161,111
27218.png,6,59,152,100
27219.png,5,89,161,76
27220.png,4,29,68,176
27221.png,4,51,123,30
27222.png,3,42,120,170
27223.png,5,52,54,105
27224.png,5,38,39,104
27225.png,5,56,32,191
27226.png,7,59,172,72
27227.png,4,91,56,57
27228.png,1,13,17,181
27229.png,6,60,187,2
27230.png,7,90,7,108
27231.png,0,87,102,135
27232.png,7,31,172,180
27233.png,3,28,18,153
27234.png,4,0,81,13
27235.png,3,93,66,172
27236.png,4,36,133,26
27237.png,9,95,13,87
27238.png,1,61,163,115
27239.png,2,33,136,96
27240.png,6,86,166,150
27241.png,8,63,129,177
27242.png,7,94,189,179
27243.png,8,39,186,1
27244.png,7,11,74,122
27245.png,9,90,102,173
27246.png,3,84,115,12
27247.png,4,60,103,33
27248.png,7,82,4,44
27249.png,9,96,163,92
27250.png,3,21,63,97
27251.png,1,34,187,9
27252.png,8,60,122,80
27253.png,2,63,99,46
27254.png,3,91,93,19
27255.png,7,57,11,13
27256.png,9,59,158,7
27257.png,5,23,104,93
27258.png,4,94,121,43
27259.png,4,8,66,67
27260.png,1,77,7,129
27261.png,8,6,147,62
27262.png,1,42,127,2
27263.png,3,37,98,23
27264.png,2,7,131,58
27265.png,5,71,2,77
27266.png,2,76,146,84
27267.png,0,23,144,185
27268.png,1,1,137,139
27269.png,5,95,4,133
27270.png,3,91,69,69
27271.png,8,88,66,171
27272.png,1,37,14,177
27273.png,1,63,173,95
27274.png,3,45,51,31
27275.png,3,41,91,27
27276.png,4,61,99,24
27277.png,9,13,74,100
27278.png,0,1,33,172
27279.png,5,20,50,40
27280.png,0,55,15,79
27281.png,8,1,75,41
27282.png,4,39,42,60
27283.png,5,26,146,80
27284.png,1,22,159,71
27285.png,4,98,128,187
27286.png,0,90,143,107
27287.png,9,71,164,30
27288.png,7,95,48,182
27289.png,5,24,34,31
27290.png,5,8,130,144
27291.png,9,19,11,46
27292.png,5,37,140,26
27293.png,8,96,76,18
27294.png,7,18,178,11
27295.png,6,23,62,55
27296.png,7,19,102,67
27297.png,3,64,178,63
27298.png,3,6,82,145
27299.png,9,100,104,7
27300.png,5,7,29,137
27301.png,0,100,184,96
27302.png,4,56,101,95
27303.png,4,65,188,24
27304.png,3,54,177,30
27305.png,5,95,177,48
27306.png,1,33,96,131
27307.png,9,67,82,95
27308.png,2,1,68,129
27309.png,2,51,20,131
27310.png,8,67,111,150
27311.png,9,46,32,124
27312.png,0,28,127,41
27313.png,4,17,191,112
27314.png,2,69,176,29
27315.png,0,95,119,156
27316.png,5,78,89,35
27317.png,3,56,147,103
27318.png,1,69,44,4
27319.png,1,69,12,64
27320.png,7,71,186,42
27321.png,1,26,149,112
27322.png,4,75,145,122
27323.png,0,80,62,97
27324.png,0,101,68,61
27325.png,2,63,12,91
27326.png,2,36,153,24
27327.png,7,28,160,14
27328.png,2,9,0,181
27329.png,6,43,26,143
27330.png,1,87,31,5
27331.png,3,68,117,122
27332.png,6,6,186,119
27333.png,2,45,57,168
27334.png,4,27,31,88
27335.png,7,16,49,28
27336.png,9,77,66,9
27337.png,8,93,183,137
27338.png,0,30,65,121
27339.png,8,45,43,146
27340.png,9,80,162,12
27341.png,9,43,55,145
27342.png,4,90,157,9
27343.png,9,55,165,15
27344.png,9,15,57,144
27345.png,5,89,5,122
27346.png,6,7,74,161
27347.png,5,29,88,153
27348.png,5,93,20,112
27349.png,5,83,61,40
27350.png,9,42,100,131
27351.png,3,25,62,139
27352.png,8,65,140,186
27353.png,6,78,4,37
27354.png,1,17,25,121
27355.png,5,33,176,178
27356.png,2,54,71,61
27357.png,6,84,191,145
27358.png,0,88,104,55
27359.png,5,96,89,60
27360.png,9,31,26,122
27361.png,3,23,57,110
27362.png,6,9,113,97
27363.png,7,49,186,145
27364.png,8,75,114,83
27365.png,9,80,31,34
27366.png,4,62,35,106
27367.png,6,64,133,166
27368.png,2,60,13,162
27369.png,9,40,87,67
27370.png,8,42,53,150
27371.png,1,3,30,27
27372.png,4,4,66,61
27373.png,2,28,48,7
27374.png,7,17,4,143
27375.png,0,86,191,47
27376.png,6,13,90,112
27377.png,5,35,172,73
27378.png,8,32,176,87
27379.png,6,54,132,27
27380.png,9,28,34,21
27381.png,7,46,119,46
27382.png,1,19,150,121
27383.png,5,79,41,66
27384.png,4,56,113,35
27385.png,6,81,168,49
27386.png,8,13,174,25
27387.png,5,59,164,41
27388.png,4,32,140,109
27389.png,6,17,87,27
27390.png,4,70,1,84
27391.png,4,76,92,189
27392.png,5,20,190,177
27393.png,2,2,71,142
27394.png,4,37,57,77
27395.png,9,90,68,7
27396.png,7,38,103,91
27397.png,5,71,41,113
27398.png,8,34,31,54
27399.png,2,91,106,90
27400.png,7,43,40,171
27401.png,5,57,134,38
27402.png,1,94,16,12
27403.png,6,88,50,56
27404.png,1,23,83,75
27405.png,1,45,176,190
27406.png,7,2,139,69
27407.png,3,76,26,46
27408.png,5,40,191,162
27409.png,4,35,14,172
27410.png,8,57,50,186
27411.png,7,43,181,11
27412.png,4,8,51,124
27413.png,3,44,16,149
27414.png,6,38,13,107
27415.png,0,25,108,186
27416.png,2,75,28,2
27417.png,4,59,32,119
27418.png,3,16,132,45
27419.png,1,14,62,20
27420.png,9,58,186,24
27421.png,7,32,20,54
27422.png,5,71,53,91
27423.png,7,40,65,163
27424.png,3,0,105,5
27425.png,0,60,5,38
27426.png,0,26,97,72
27427.png,0,66,156,60
27428.png,4,52,51,26
27429.png,4,29,113,68
27430.png,2,14,32,110
27431.png,0,3,159,50
27432.png,3,84,167,165
27433.png,3,93,38,83
27434.png,0,93,61,143
27435.png,9,24,49,5
27436.png,8,90,58,141
27437.png,6,27,80,36
27438.png,0,9,12,35
27439.png,9,44,7,115
27440.png,0,80,159,142
27441.png,3,4,170,83
27442.png,1,76,163,128
27443.png,5,72,30,45
27444.png,0,81,135,71
27445.png,5,47,71,10
27446.png,4,33,140,34
27447.png,1,57,187,138
27448.png,9,45,191,2
27449.png,8,50,184,22
27450.png,6,43,107,106
27451.png,7,100,136,81
27452.png,7,70,126,22
27453.png,4,93,13,139
27454.png,6,63,138,40
27455.png,4,6,79,179
27456.png,5,9,85,179
27457.png,9,4,8,59
27458.png,8,31,34,144
27459.png,5,65,27,146
27460.png,0,54,149,49
27461.png,4,49,136,181
27462.png,5,10,158,185
27463.png,5,30,177,155
27464.png,6,56,64,184
27465.png,1,84,118,160
27466.png,4,42,154,53
27467.png,3,25,2,151
27468.png,4,1,55,125
27469.png,4,91,189,129
27470.png,2,49,81,191
27471.png,9,3,74,86
27472.png,5,30,172,64
27473.png,6,42,32,164
27474.png,6,87,28,24
27475.png,3,32,96,140
27476.png,2,100,26,69
27477.png,2,45,58,89
27478.png,6,50,113,21
27479.png,4,37,175,168
27480.png,2,25,43,154
27481.png,7,14,40,16
27482.png,2,39,109,71
27483.png,9,47,4,106
27484.png,2,44,86,25
27485.png,3,92,38,58
27486.png,6,22,130,26
27487.png,0,88,56,134
27488.png,1,36,45,150
27489.png,4,92,43,117
27490.png,8,72,133,162
27491.png,4,68,80,24
27492.png,2,64,151,8
27493.png,4,94,43,128
27494.png,4,97,54,126
27495.png,5,58,103,98
27496.png,8,88,141,88
27497.png,0,95,7,8
27498.png,2,89,183,174
27499.png,2,34,45,51
27500.png,4,62,142,141
27501.png,4,56,0,80
27502.png,0,50,87,182
27503.png,6,36,160,22
27504.png,6,14,3,178
27505.png,7,2,184,108
27506.png,1,82,24,107
27507.png,8,89,51,82
27508.png,6,16,118,171
27509.png,1,20,35,113
27510.png,1,27,73,27
27511.png,7,37,145,85
27512.png,1,80,86,182
27513.png,4,58,50,121
27514.png,5,35,25,16
27515.png,8,44,135,166
27516.png,0,53,118,2
27517.png,2,59,46,139
27518.png,4,89,77,94
27519.png,4,19,138,55
27520.png,5,58,99,96
27521.png,2,38,4,129
27522.png,0,45,169,56
27523.png,9,75,108,119
27524.png,9,17,78,89
27525.png,3,66,138,17
27526.png,6,39,88,63
27527.png,9,93,35,161
27528.png,5,10,12,18
27529.png,7,48,19,83
27530.png,5,87,127,172
27531.png,4,55,104,161
27532.png,8,45,122,1
27533.png,0,85,62,115
27534.png,4,23,46,138
27535.png,4,36,173,115
27536.png,8,98,122,113
27537.png,0,83,65,113
27538.png,1,92,42,29
27539.png,7,13,153,26
27540.png,3,90,56,24
27541.png,8,9,165,101
27542.png,2,14,143,22
27543.png,8,0,157,50
27544.png,3,5,21,96
27545.png,1,68,159,180
27546.png,2,20,17,48
27547.png,4,21,119,72
27548.png,9,77,157,183
27549.png,2,68,74,185
27550.png,8,47,102,15
27551.png,9,49,66,77
27552.png,0,51,89,61
27553.png,0,14,118,80
27554.png,6,75,81,5
27555.png,2,40,158,35
27556.png,3,24,149,58
27557.png,2,100,21,136
27558.png,4,12,27,191
27559.png,3,52,151,50
27560.png,2,56,155,107
27561.png,8,25,163,56
27562.png,0,42,7,162
27563.png,6,49,18,63
27564.png,9,80,142,37
27565.png,7,93,90,29
27566.png,9,55,113,30
27567.png,6,20,173,11
27568.png,7,54,120,146
27569.png,9,83,139,91
27570.png,9,81,53,162
27571.png,0,4,88,2
27572.png,4,57,118,188
27573.png,7,32,177,138
27574.png,7,91,64,1
27575.png,9,59,50,46
27576.png,1,25,62,88
27577.png,6,32,72,117
27578.png,2,77,136,17
27579.png,4,21,110,69
27580.png,2,51,160,149
27581.png,9,19,138,25
27582.png,1,85,45,55
27583.png,7,74,167,141
27584.png,1,39,3,71
27585.png,3,101,189,126
27586.png,3,100,184,165
27587.png,2,2,68,128
27588.png,9,60,20,54
27589.png,9,81,137,181
27590.png,5,2,72,8
27591.png,9,7,118,93
27592.png,2,60,135,76
27593.png,9,39,181,135
27594.png,2,97,94,91
27595.png,6,96,153,93
27596.png,4,68,85,10
27597.png,2,61,40,86
27598.png,5,82,166,136
27599.png,2,17,13,83
27600.png,7,56,36,104
27601.png,1,92,31,48
27602.png,6,21,41,60
27603.png,9,101,94,73
27604.png,4,56,22,64
27605.png,3,69,146,182
27606.png,6,11,98,122
27607.png,1,64,14,86
27608.png,3,50,161,187
27609.png,0,22,4,0
27610.png,6,19,154,20
27611.png,6,41,155,139
27612.png,8,22,74,29
27613.png,4,0,159,94
27614.png,4,89,38,152
27615.png,8,43,169,55
27616.png,9,68,67,146
27617.png,9,60,151,140
27618.png,8,56,149,101
27619.png,3,50,37,12
27620.png,3,53,121,160
27621.png,8,8,119,101
27622.png,9,45,178,81
27623.png,0,14,56,171
27624.png,4,75,59,82
27625.png,1,40,39,127
27626.png,6,78,37,80
27627.png,1,72,60,51
27628.png,3,22,128,131
27629.png,4,8,94,115
27630.png,4,55,113,62
27631.png,4,54,34,85
27632.png,6,24,7,12
27633.png,5,26,120,84
27634.png,7,78,122,148
27635.png,7,30,80,46
27636.png,1,18,56,71
27637.png,7,5,26,13
27638.png,0,93,108,176
27639.png,0,95,133,25
27640.png,8,18,182,89
27641.png,3,24,80,134
27642.png,1,12,102,44
27643.png,8,48,114,27
27644.png,4,93,179,54
27645.png,0,77,40,129
27646.png,0,55,183,21
27647.png,4,86,141,133
27648.png,6,18,99,159
27649.png,4,33,159,156
27650.png,1,75,123,152
27651.png,6,11,90,172
27652.png,3,73,129,94
27653.png,5,87,100,67
27654.png,9,22,108,30
27655.png,8,19,86,68
27656.png,1,66,92,146
27657.png,7,14,171,69
27658.png,3,99,31,40
27659.png,4,30,158,141
27660.png,6,86,171,18
27661.png,8,24,183,136
27662.png,3,54,105,134
27663.png,4,14,174,23
27664.png,5,67,46,110
27665.png,3,91,33,123
27666.png,5,45,91,4
27667.png,6,75,150,35
27668.png,9,35,71,99
27669.png,8,87,96,150
27670.png,8,19,9,56
27671.png,5,35,57,96
27672.png,7,43,85,29
27673.png,3,63,48,127
27674.png,8,1,49,39
27675.png,9,88,183,119
27676.png,2,79,70,189
27677.png,5,78,30,81
27678.png,6,80,10,100
27679.png,5,100,51,87
27680.png,6,17,98,17
27681.png,0,10,66,180
27682.png,7,47,68,4
27683.png,3,60,0,35
27684.png,2,36,10,113
27685.png,2,70,111,8
27686.png,0,92,105,158
27687.png,6,26,53,73
27688.png,6,1,72,3
27689.png,5,44,169,0
27690.png,5,70,22,43
27691.png,5,60,22,112
27692.png,8,61,134,111
27693.png,9,48,57,168
27694.png,9,39,87,190
27695.png,9,49,48,54
27696.png,2,54,81,175
27697.png,7,48,43,99
27698.png,3,94,159,165
27699.png,8,97,100,66
27700.png,1,92,136,62
27701.png,5,96,136,140
27702.png,3,30,5,28
27703.png,0,62,115,67
27704.png,2,13,5,7
27705.png,2,3,53,48
27706.png,0,77,191,64
27707.png,9,68,35,47
27708.png,6,70,34,168
27709.png,1,86,168,105
27710.png,0,74,167,170
27711.png,5,62,91,17
27712.png,7,29,20,140
27713.png,5,17,30,150
27714.png,3,87,121,95
27715.png,8,28,43,148
27716.png,1,61,186,15
27717.png,9,36,40,71
27718.png,4,80,75,51
27719.png,9,21,109,2
27720.png,5,17,122,18
27721.png,2,69,51,75
27722.png,3,43,106,167
27723.png,4,13,157,111
27724.png,0,21,9,187
27725.png,4,31,160,0
27726.png,7,89,129,9
27727.png,8,18,56,97
27728.png,8,58,155,177
27729.png,2,82,180,4
27730.png,1,28,47,146
27731.png,1,75,177,60
27732.png,5,79,7,5
27733.png,9,49,35,111
27734.png,3,42,88,183
27735.png,3,2,6,181
27736.png,9,58,54,33
27737.png,2,72,45,176
27738.png,2,21,68,63
27739.png,6,71,57,91
27740.png,9,42,127,169
27741.png,6,72,2,5
27742.png,3,61,187,46
27743.png,2,44,133,163
27744.png,2,101,46,47
27745.png,1,5,79,151
27746.png,2,55,185,26
27747.png,8,100,115,125
27748.png,7,27,75,103
27749.png,0,93,115,24
27750.png,2,86,57,69
27751.png,0,100,31,79
27752.png,9,66,42,26
27753.png,3,90,61,14
27754.png,4,64,140,163
27755.png,9,23,115,55
27756.png,7,84,41,4
27757.png,4,49,128,191
27758.png,0,37,150,2
27759.png,3,92,175,67
27760.png,0,62,182,182
27761.png,3,39,149,129
27762.png,4,77,15,187
27763.png,7,86,110,155
27764.png,2,7,63,178
27765.png,6,66,187,140
27766.png,3,56,170,122
27767.png,6,86,188,55
27768.png,0,32,180,161
27769.png,1,75,187,31
27770.png,5,70,73,135
27771.png,5,39,104,147
27772.png,3,89,90,139
27773.png,1,100,14,190
27774.png,7,48,125,18
27775.png,7,74,30,21
27776.png,5,72,162,64
27777.png,0,18,81,94
27778.png,7,68,50,24
27779.png,3,94,99,175
27780.png,0,66,80,77
27781.png,7,16,35,112
27782.png,7,2,173,76
27783.png,8,42,128,136
27784.png,9,6,178,126
27785.png,9,97,110,18
27786.png,3,41,70,113
27787.png,4,79,11,108
27788.png,9,2,141,57
27789.png,4,34,8,114
27790.png,4,97,70,47
27791.png,9,66,2,171
27792.png,1,66,68,62
27793.png,6,63,31,136
27794.png,1,26,140,120
27795.png,2,52,122,5
27796.png,3,28,106,99
27797.png,5,57,156,109
27798.png,9,28,148,68
27799.png,9,5,155,67
27800.png,2,67,68,60
27801.png,4,68,25,180
27802.png,1,61,40,31
27803.png,6,96,153,92
27804.png,5,47,182,189
27805.png,5,72,6,139
27806.png,5,52,142,168
27807.png,9,6,95,169
27808.png,8,82,60,59
27809.png,1,0,88,94
27810.png,9,95,123,138
27811.png,9,14,20,129
27812.png,4,84,114,89
27813.png,0,14,142,139
27814.png,1,17,112,170
27815.png,9,49,109,66
27816.png,2,85,188,68
27817.png,4,81,140,31
27818.png,9,78,153,58
27819.png,5,2,150,79
27820.png,8,42,45,25
27821.png,9,100,171,51
27822.png,7,45,118,52
27823.png,2,29,41,156
27824.png,7,27,90,26
27825.png,2,57,53,113
27826.png,3,56,141,9
27827.png,7,79,19,9
27828.png,5,26,190,123
27829.png,1,2,149,41
27830.png,6,38,143,170
27831.png,3,82,71,111
27832.png,0,78,126,45
27833.png,5,66,168,155
27834.png,6,5,17,38
27835.png,5,14,39,48
27836.png,7,66,128,51
27837.png,9,28,177,37
27838.png,5,93,139,114
27839.png,8,30,107,123
27840.png,7,85,4,91
27841.png,8,78,144,157
27842.png,8,46,53,168
27843.png,6,8,8,77
27844.png,5,87,110,181
27845.png,2,2,183,149
27846.png,8,18,87,134
27847.png,4,23,186,40
27848.png,4,76,112,26
27849.png,7,77,181,176
27850.png,0,74,35,140
27851.png,8,23,156,88
27852.png,4,21,57,179
27853.png,4,100,166,78
27854.png,8,1,79,117
27855.png,0,52,62,65
27856.png,6,42,42,161
27857.png,8,43,14,141
27858.png,8,7,142,85
27859.png,5,3,149,167
27860.png,4,6,50,107
27861.png,8,82,14,12
27862.png,0,16,54,60
27863.png,2,32,136,4
27864.png,8,99,162,143
27865.png,2,100,12,59
27866.png,8,69,186,140
27867.png,0,55,86,181
27868.png,1,70,181,46
27869.png,5,62,21,69
27870.png,8,82,45,175
27871.png,1,58,72,70
27872.png,6,62,6,18
27873.png,0,34,96,40
27874.png,2,48,10,135
27875.png,4,38,151,14
27876.png,3,59,23,143
27877.png,2,26,141,140
27878.png,2,48,133,11
27879.png,5,86,134,69
27880.png,3,89,101,162
27881.png,6,84,130,6
27882.png,4,67,139,127
27883.png,7,1,168,14
27884.png,2,70,149,27
27885.png,5,76,181,63
27886.png,8,9,7,8
27887.png,8,25,142,157
27888.png,4,36,180,6
27889.png,9,57,93,141
27890.png,5,101,85,55
27891.png,4,95,27,95
27892.png,5,11,34,17
27893.png,5,58,129,190
27894.png,7,27,162,77
27895.png,2,39,142,151
27896.png,8,22,173,7
27897.png,4,50,138,79
27898.png,4,47,139,133
27899.png,9,6,169,33
27900.png,9,94,121,81
27901.png,0,33,0,61
27902.png,8,32,92,167
27903.png,5,89,30,9
27904.png,3,74,117,94
27905.png,1,35,120,58
27906.png,3,52,93,13
27907.png,9,86,47,93
27908.png,0,32,174,122
27909.png,3,0,167,187
27910.png,7,64,161,121
27911.png,0,16,88,4
27912.png,5,67,14,149
27913.png,7,55,65,61
27914.png,4,5,100,2
27915.png,7,59,53,10
27916.png,7,30,33,157
27917.png,9,69,130,174
27918.png,5,89,50,108
27919.png,8,16,88,143
27920.png,3,95,88,13
27921.png,4,39,55,51
27922.png,5,25,25,59
27923.png,4,87,50,154
27924.png,8,98,189,48
27925.png,5,42,73,36
27926.png,6,26,150,88
27927.png,6,19,134,40
27928.png,6,41,78,19
27929.png,7,20,132,60
27930.png,7,46,79,144
27931.png,0,16,28,130
27932.png,8,14,127,146
27933.png,6,86,187,77
27934.png,0,26,104,189
27935.png,4,62,177,7
27936.png,7,82,147,167
27937.png,6,35,140,111
27938.png,3,95,135,70
27939.png,4,29,136,51
27940.png,0,9,189,59
27941.png,5,88,78,155
27942.png,1,99,85,86
27943.png,5,77,160,67
27944.png,0,69,165,174
27945.png,5,56,116,186
27946.png,4,70,78,68
27947.png,5,98,115,0
27948.png,2,3,123,13
27949.png,9,3,186,37
27950.png,5,42,30,119
27951.png,7,21,187,60
27952.png,7,70,101,155
27953.png,1,11,10,56
27954.png,0,78,133,111
27955.png,8,40,80,71
27956.png,5,90,126,173
27957.png,9,84,91,83
27958.png,8,3,82,56
27959.png,9,86,0,77
27960.png,8,15,185,118
27961.png,0,54,106,171
27962.png,0,3,133,14
27963.png,3,8,83,21
27964.png,4,97,105,60
27965.png,9,13,32,142
27966.png,2,9,31,127
27967.png,3,74,24,80
27968.png,5,3,82,154
27969.png,7,64,17,127
27970.png,1,10,80,82
27971.png,6,53,107,73
27972.png,9,73,189,178
27973.png,2,99,3,135
27974.png,5,85,109,66
27975.png,9,47,103,91
27976.png,8,26,130,116
27977.png,5,40,1,125
27978.png,8,68,146,58
27979.png,9,98,56,139
27980.png,2,28,186,109
27981.png,0,67,146,151
27982.png,8,44,159,177
27983.png,9,64,149,189
27984.png,2,59,32,140
27985.png,7,32,63,118
27986.png,0,76,117,189
27987.png,7,7,154,105
27988.png,8,80,8,143
27989.png,1,87,151,25
27990.png,4,24,158,66
27991.png,5,79,49,125
27992.png,6,72,26,71
27993.png,3,31,168,97
27994.png,1,35,111,162
27995.png,9,2,168,111
27996.png,6,81,149,139
27997.png,9,85,110,9
27998.png,7,42,42,112
27999.png,5,53,141,55
28000.png,0,58,52,48
28001.png,1,82,182,100
28002.png,4,9,121,65
28003.png,0,31,0,93
28004.png,9,22,144,54
28005.png,1,39,34,148
28006.png,8,45,158,82
28007.png,5,47,31,167
28008.png,1,39,51,70
28009.png,0,48,147,170
28010.png,9,30,109,150
28011.png,6,88,86,164
28012.png,8,80,56,38
28013.png,4,89,161,133
28014.png,0,14,43,8
28015.png,7,83,121,31
28016.png,8,80,36,79
28017.png,0,54,31,147
28018.png,1,24,75,46
28019.png,9,38,182,9
28020.png,3,89,103,33
28021.png,6,40,103,178
28022.png,5,97,2,43
28023.png,7,39,155,160
28024.png,1,13,66,122
28025.png,0,101,40,91
28026.png,2,66,159,6
28027.png,1,45,106,186
28028.png,3,32,7,27
28029.png,3,94,143,127
28030.png,7,88,181,175
28031.png,2,79,177,177
28032.png,6,12,36,15
28033.png,0,76,18,22
28034.png,3,93,18,160
28035.png,0,33,135,157
28036.png,0,70,14,18
28037.png,8,50,14,150
28038.png,1,10,99,19
28039.png,4,43,19,163
28040.png,4,60,170,56
28041.png,1,2,172,71
28042.png,6,74,183,50
28043.png,2,97,132,121
28044.png,7,73,146,79
28045.png,1,59,47,15
28046.png,9,52,8,5
28047.png,5,64,36,22
28048.png,7,35,172,31
28049.png,4,91,93,38
28050.png,3,26,18,139
28051.png,2,53,108,2
28052.png,0,32,75,150
28053.png,9,28,11,91
28054.png,1,58,142,46
28055.png,3,31,145,17
28056.png,6,95,55,38
28057.png,2,62,84,10
28058.png,3,41,30,22
28059.png,1,74,53,165
